"city_ID","common_name","scientific_name","city","state","location_type","ward","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","longitude_coordinate","latitude_coordinate","zipcode","address","neighborhood","location_name","district","overhead_utility","height_M","height_binned_M","percent_population"
2815,NA,NA,"Richmond","Virginia","no_info","Council district 7",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2816,"Honeylocust","Gleditsia triacanthos","Richmond","Virginia","no_info","Council district 7",35.56,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2817,NA,NA,"Richmond","Virginia","no_info","Council district 7",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2818,NA,NA,"Richmond","Virginia","no_info","Council district 7",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2819,NA,NA,"Richmond","Virginia","no_info","Council district 3",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2820,NA,NA,"Richmond","Virginia","no_info","Council district 3",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2821,NA,NA,"Richmond","Virginia","no_info","Council district 3",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2822,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 3",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2823,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 3",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2824,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 3",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2825,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 3",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2826,NA,NA,"Richmond","Virginia","no_info","Council district 3",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2827,NA,NA,"Richmond","Virginia","no_info","Council district 3",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2828,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 3",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2829,NA,NA,"Richmond","Virginia","no_info","Council district 3",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2830,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2831,"Northern hackberry","Celtis occidentalis","Richmond","Virginia","no_info","Council district 2",30.48,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2832,"Northern hackberry","Celtis occidentalis","Richmond","Virginia","no_info","Council district 2",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2833,"Northern hackberry","Celtis occidentalis","Richmond","Virginia","no_info","Council district 2",38.1,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2834,"Northern hackberry","Celtis occidentalis","Richmond","Virginia","no_info","Council district 2",25.4,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2835,"Northern hackberry","Celtis occidentalis","Richmond","Virginia","no_info","Council district 2",40.64,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2836,"Northern hackberry","Celtis occidentalis","Richmond","Virginia","no_info","Council district 2",20.32,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2837,"Pin oak","Quercus palustris","Richmond","Virginia","no_info","Council district 2",45.72,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2838,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2839,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2840,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 2",71.12,"dead/dying","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2841,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 2",60.96,"dead/dying","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2842,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 2",91.44,"good","naturally_occurring","more than 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2843,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2844,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2845,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2846,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2847,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2848,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2849,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2850,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",38.1,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2851,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",33.02,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2852,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",35.56,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2853,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",25.4,"fair","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2854,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2855,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",38.1,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2856,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",40.64,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2857,"Plum","Prunus","Richmond","Virginia","no_info","Council district 2",2.54,"good","no_info","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2858,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2859,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 2",53.34,"good","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2860,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",40.64,"good","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2861,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 2",5.08,"poor","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2862,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2863,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 2",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2864,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 2",53.34,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2865,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 2",35.56,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2866,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 2",81.28,"poor","naturally_occurring","more than 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2867,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 2",76.2,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2868,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",38.1,"fair","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2869,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",27.94,"poor","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2870,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",38.1,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2871,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",40.64,"fair","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2872,"Pin oak","Quercus palustris","Richmond","Virginia","no_info","Council district 2",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2873,"Ginkgo","Ginkgo biloba","Richmond","Virginia","no_info","Council district 2",48.26,"fair","introduced","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2874,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",25.4,"good","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2875,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2876,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",35.56,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2877,"Honeylocust","Gleditsia triacanthos","Richmond","Virginia","no_info","Council district 1",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2878,"Ginkgo","Ginkgo biloba","Richmond","Virginia","no_info","Council district 1",2.54,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2879,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",111.76,"fair","naturally_occurring","more than 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2880,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",58.42,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2881,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",27.94,"good","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2882,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2883,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2884,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2885,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2886,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2887,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2888,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",10.16,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2889,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2890,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",40.64,"good","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2891,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",10.16,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2892,"Flowering dogwood","Cornus florida","Richmond","Virginia","no_info","Council district 1",27.94,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2893,"Ginkgo","Ginkgo biloba","Richmond","Virginia","no_info","Council district 1",2.54,"poor","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2894,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2895,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2896,"Ginkgo","Ginkgo biloba","Richmond","Virginia","no_info","Council district 1",2.54,"poor","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2897,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",27.94,"good","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2898,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2899,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2900,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2901,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2902,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2903,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",60.96,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2904,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",76.2,"poor","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2905,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",60.96,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2906,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2907,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",50.8,"fair","introduced","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2908,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",48.26,"good","introduced","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2909,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",17.78,"fair","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2910,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",27.94,"fair","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2911,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",27.94,"fair","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2912,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2913,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2914,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2915,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",30.48,"good","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2916,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",53.34,"good","introduced","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2917,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2918,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",22.86,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2919,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2920,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",45.72,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2921,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2922,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",33.02,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2923,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",68.58,"poor","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2924,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2925,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2926,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 1",12.7,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2927,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",50.8,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2928,"Slippery elm","Ulmus rubra","Richmond","Virginia","no_info","Council district 1",17.78,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2929,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2930,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",38.1,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2931,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",17.78,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2932,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",58.42,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2933,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",20.32,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2934,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2935,"Norway maple","Acer platanoides","Richmond","Virginia","no_info","Council district 1",40.64,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2936,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 1",12.7,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2937,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2938,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 1",27.94,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
