"city_ID","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","percent_population"
"AY1737","10/18/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.47059,36.044736,15.24,"good",8.17781,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1746","10/18/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.470698,36.044853,15.24,"good",8.09922,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1846","10/21/2013","inventory_date","Leyland cypress","Cupressus leylandii","Greensboro","North Carolina",-79.470173,36.045462,15.24,"good",8.38483,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1887","10/21/2013","inventory_date","Cherry","Prunus","Greensboro","North Carolina",-79.465926,36.045635,15.24,"good",8.16876,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1895","10/21/2013","inventory_date","Honey locust","Gleditsia triacanthos","Greensboro","North Carolina",-79.470067,36.045712,15.24,"good",8.39529,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1940","10/21/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.470006,36.045975,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1944","10/21/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.470038,36.045976,15.24,"good",8.25004,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1950","10/21/2013","inventory_date","Sweetgum","Liquidambar styraciflua","Greensboro","North Carolina",-79.470078,36.045938,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2214","10/21/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.465851,36.050392,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2220","10/21/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.465907,36.0504,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1765","10/18/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.470401,36.045553,15.24,"dead",8.23372,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1811","10/18/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.470384,36.05003,15.24,"good",8.19134,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1812","10/18/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.470375,36.050069,15.24,"good",8.18765,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1813","10/18/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.470368,36.050115,15.24,"fair",8.09298,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1821","10/18/2013","inventory_date","White oak","Quercus alba","Greensboro","North Carolina",-79.470351,36.050312,15.24,"good",8.0552,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2432","10/22/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.464169,36.050733,15.24,"fair",8.02594,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2433","10/22/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.464154,36.050735,15.24,"fair",8.01763,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2445","10/22/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.464166,36.050715,15.24,"good",8.03603,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2502","10/22/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.464941,36.050819,15.24,"good",7.92704,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1991","10/21/2013","inventory_date","White pine","Pinus strobus","Greensboro","North Carolina",-79.47006,36.050223,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1992","10/21/2013","inventory_date","White pine","Pinus strobus","Greensboro","North Carolina",-79.470061,36.050218,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1993","10/21/2013","inventory_date","White pine","Pinus strobus","Greensboro","North Carolina",-79.470069,36.05022,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1994","10/21/2013","inventory_date","White pine","Pinus strobus","Greensboro","North Carolina",-79.470089,36.050226,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1998","10/21/2013","inventory_date","Loblolly pine","Pinus taeda","Greensboro","North Carolina",-79.470082,36.050217,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1999","10/21/2013","inventory_date","Loblolly pine","Pinus taeda","Greensboro","North Carolina",-79.470073,36.050217,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2009","10/21/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.465897,36.050342,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2010","10/21/2013","inventory_date","Blackgum","Nyssa sylvatica","Greensboro","North Carolina",-79.465903,36.050343,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2098","10/21/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.470124,36.050035,15.24,"good",8.1525,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2102","10/21/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.470172,36.050049,15.24,"fair",8.20982,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2124","10/21/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.47018,36.050069,15.24,"poor",8.40211,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2130","10/21/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.470285,36.050241,15.24,"good",8.22911,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2145","10/21/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.470559,36.0502,15.24,"fair",8.10412,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2264","10/22/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.464755,36.045939,15.24,"good",8.29257,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2311","10/22/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.46475,36.050199,15.24,"good",8.23938,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2312","10/22/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.464686,36.050177,15.24,"good",8.05233,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2377","10/22/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.464595,36.050485,15.24,"fair",NA,"no_info",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2397","10/22/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.464462,36.050692,15.24,"good",7.97566,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2398","10/22/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.46443,36.050723,15.24,"good",7.96527,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2416","10/22/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.464308,36.05073,15.24,"poor",8.03259,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2419","10/22/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.464291,36.050738,15.24,"fair",7.99993,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH573","9/18/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.481789,36.041353,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH682","9/19/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.4813,36.041142,12.7,"good",8.2438,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH896","9/19/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.481521,36.040602,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1470","9/30/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.480825,36.041367,12.7,"good",8.22208,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1475","9/30/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.480807,36.041323,12.7,"good",8.24705,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1480","9/30/2013","inventory_date","Japanese cedar","Cryptomeria japonica","Greensboro","North Carolina",-79.480485,36.041338,12.7,"good",8.20685,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH943","9/19/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.481727,36.040773,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH954","9/19/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.481772,36.040765,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH959","9/19/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.481769,36.040737,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH999","9/20/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.481746,36.040303,12.7,"good",NA,"no_info",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1001","9/20/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.481732,36.040303,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1008","9/20/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.481664,36.040245,12.7,"good",8.34646,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1016","9/20/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.48178,36.040108,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1327","9/30/2013","inventory_date","Fruitless sweetgum","Liquidambar styraciflua","Greensboro","North Carolina",-79.480452,36.042059,12.7,"fair",8.02197,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1328","9/30/2013","inventory_date","Fruitless sweetgum","Liquidambar styraciflua","Greensboro","North Carolina",-79.48052,36.042064,12.7,"poor",7.93481,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1247","9/30/2013","inventory_date","Fruitless sweetgum","Liquidambar styraciflua","Greensboro","North Carolina",-79.480622,36.041728,12.7,"good",8.11597,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1250","9/30/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.480647,36.041816,12.7,"fair",8.15961,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1258","9/30/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.480704,36.04166,12.7,"good",8.43036,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2257","10/2/2013","inventory_date","Crabapple","Malus angustifolia","Greensboro","North Carolina",-79.475334,36.040204,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1571","10/1/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.480682,36.040702,12.7,"poor",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1730","10/1/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.480173,36.040731,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1752","10/1/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.480073,36.040742,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1753","10/1/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.480069,36.04075,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1754","10/1/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.480075,36.040756,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1782","10/1/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.480226,36.040575,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1784","10/1/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.480227,36.040554,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1825","10/1/2013","inventory_date","Southern magnolia","Magnolia grandiflora","Greensboro","North Carolina",-79.480735,36.040691,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1827","10/1/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.480763,36.04069,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1977","10/1/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.480804,36.040008,12.7,"good",8.36412,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1882","10/1/2013","inventory_date","Mimosa","Albizia julibrissin","Greensboro","North Carolina",-79.480615,36.040219,12.7,"good",8.34386,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1884","10/1/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.480581,36.040208,12.7,"good",8.27929,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1891","10/1/2013","inventory_date","Ornamental cherry","Prunus","Greensboro","North Carolina",-79.480989,36.040287,12.7,"good",8.3446,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1904","10/1/2013","inventory_date","Ornamental cherry","Prunus","Greensboro","North Carolina",-79.480849,36.040158,12.7,"poor",8.29977,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1906","10/1/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.480849,36.040154,12.7,"poor",8.4225,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1909","10/1/2013","inventory_date","Eastern red cedar","Juniperus virginiana","Greensboro","North Carolina",-79.480856,36.040209,12.7,"good",8.37451,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1984","10/1/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.480802,36.035961,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1988","10/1/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.480801,36.035942,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2463","10/3/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.480822,36.035884,12.7,"fair",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH237","9/17/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.481557,36.041825,12.7,"good",8.14795,"no_info","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH240","9/17/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.481557,36.041851,12.7,"good",8.14392,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH242","9/17/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.481552,36.041852,12.7,"good",8.14764,"introduced","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH241","9/17/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.481552,36.041852,12.7,"good",8.147,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH256","9/17/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.481638,36.041887,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2028","10/2/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.475947,36.040791,12.7,"good",NA,"no_info",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2489","10/3/2013","inventory_date","White oak","Quercus alba","Greensboro","North Carolina",-79.480902,36.035778,12.7,"good",8.48475,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2319","10/2/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.475766,36.040105,12.7,"good",NA,"no_info",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2371","10/2/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.475721,36.040343,12.7,"good",8.0603,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2373","10/2/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.475808,36.040307,12.7,"good",8.08933,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2379","10/2/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.480275,36.040131,12.7,"good",8.18617,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2380","10/2/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.480311,36.040109,12.7,"good",8.18837,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2381","10/2/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.480349,36.040084,12.7,"good",8.26333,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2382","10/2/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.480383,36.04006,12.7,"good",8.30773,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2409","10/3/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.480112,36.040249,12.7,"good",8.16864,"naturally_occurring","4.57 to 9.14 m","0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2776","10/3/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.481666,36.035793,12.7,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2786","10/3/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.481701,36.035929,12.7,"fair",NA,"naturally_occurring",NA,"0 to 15.24 cm","Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
